tiempo_key	fecha	mes	anio	mes_nombre	dia	dia_nombre
20231011	2023/10/11	10	2023	OCTUBRE	11	MIERCOLES
20231012	2023/10/12	10	2023	OCTUBRE	12	JUEVES
20231013	2023/10/13	10	2023	OCTUBRE	13	VIERNES
20231014	2023/10/14	10	2023	OCTUBRE	14	SABADO
20231015	2023/10/15	10	2023	OCTUBRE	15	DOMINGO
20231016	2023/10/16	10	2023	OCTUBRE	16	LUNES
20231017	2023/10/17	10	2023	OCTUBRE	17	MARTES
20231018	2023/10/18	10	2023	OCTUBRE	18	MIERCOLES
20231019	2023/10/19	10	2023	OCTUBRE	19	JUEVES
20231020	2023/10/20	10	2023	OCTUBRE	20	VIERNES
20231021	2023/10/21	10	2023	OCTUBRE	21	SABADO
20231022	2023/10/22	10	2023	OCTUBRE	22	DOMINGO
20231023	2023/10/23	10	2023	OCTUBRE	23	LUNES
20231024	2023/10/24	10	2023	OCTUBRE	24	MARTES
20231025	2023/10/25	10	2023	OCTUBRE	25	MIERCOLES
20231026	2023/10/26	10	2023	OCTUBRE	26	JUEVES
20231027	2023/10/27	10	2023	OCTUBRE	27	VIERNES
20231028	2023/10/28	10	2023	OCTUBRE	28	SABADO
20231029	2023/10/29	10	2023	OCTUBRE	29	DOMINGO
20231030	2023/10/30	10	2023	OCTUBRE	30	LUNES
20231031	2023/10/31	10	2023	OCTUBRE	31	MARTES
20231101	2023/11/01	11	2023	NOVIEMBRE	1	MIERCOLES
20231102	2023/11/02	11	2023	NOVIEMBRE	2	JUEVES
20231103	2023/11/03	11	2023	NOVIEMBRE	3	VIERNES
20231104	2023/11/04	11	2023	NOVIEMBRE	4	SABADO
20231105	2023/11/05	11	2023	NOVIEMBRE	5	DOMINGO
20231106	2023/11/06	11	2023	NOVIEMBRE	6	LUNES
20231107	2023/11/07	11	2023	NOVIEMBRE	7	MARTES
20231108	2023/11/08	11	2023	NOVIEMBRE	8	MIERCOLES
20231109	2023/11/09	11	2023	NOVIEMBRE	9	JUEVES
20231110	2023/11/10	11	2023	NOVIEMBRE	10	VIERNES
20231111	2023/11/11	11	2023	NOVIEMBRE	11	SABADO
20231112	2023/11/12	11	2023	NOVIEMBRE	12	DOMINGO
20231113	2023/11/13	11	2023	NOVIEMBRE	13	LUNES
20231114	2023/11/14	11	2023	NOVIEMBRE	14	MARTES
20231115	2023/11/15	11	2023	NOVIEMBRE	15	MIERCOLES
20231116	2023/11/16	11	2023	NOVIEMBRE	16	JUEVES
20231117	2023/11/17	11	2023	NOVIEMBRE	17	VIERNES
20231118	2023/11/18	11	2023	NOVIEMBRE	18	SABADO
20231119	2023/11/19	11	2023	NOVIEMBRE	19	DOMINGO
20231120	2023/11/20	11	2023	NOVIEMBRE	20	LUNES
20231121	2023/11/21	11	2023	NOVIEMBRE	21	MARTES
20231122	2023/11/22	11	2023	NOVIEMBRE	22	MIERCOLES
20231123	2023/11/23	11	2023	NOVIEMBRE	23	JUEVES
20231124	2023/11/24	11	2023	NOVIEMBRE	24	VIERNES
20231125	2023/11/25	11	2023	NOVIEMBRE	25	SABADO
20231126	2023/11/26	11	2023	NOVIEMBRE	26	DOMINGO
20231127	2023/11/27	11	2023	NOVIEMBRE	27	LUNES
20231128	2023/11/28	11	2023	NOVIEMBRE	28	MARTES
20231129	2023/11/29	11	2023	NOVIEMBRE	29	MIERCOLES
20231130	2023/11/30	11	2023	NOVIEMBRE	30	JUEVES
20231201	2023/12/01	12	2023	DICIEMBRE	1	VIERNES
20231202	2023/12/02	12	2023	DICIEMBRE	2	SABADO
20231203	2023/12/03	12	2023	DICIEMBRE	3	DOMINGO
20231204	2023/12/04	12	2023	DICIEMBRE	4	LUNES
20231205	2023/12/05	12	2023	DICIEMBRE	5	MARTES
20231206	2023/12/06	12	2023	DICIEMBRE	6	MIERCOLES
20231207	2023/12/07	12	2023	DICIEMBRE	7	JUEVES
20231208	2023/12/08	12	2023	DICIEMBRE	8	VIERNES
20231209	2023/12/09	12	2023	DICIEMBRE	9	SABADO
20231210	2023/12/10	12	2023	DICIEMBRE	10	DOMINGO
20231211	2023/12/11	12	2023	DICIEMBRE	11	LUNES
20231212	2023/12/12	12	2023	DICIEMBRE	12	MARTES
20231213	2023/12/13	12	2023	DICIEMBRE	13	MIERCOLES
20231214	2023/12/14	12	2023	DICIEMBRE	14	JUEVES
20231215	2023/12/15	12	2023	DICIEMBRE	15	VIERNES
20231216	2023/12/16	12	2023	DICIEMBRE	16	SABADO
20231217	2023/12/17	12	2023	DICIEMBRE	17	DOMINGO
20231218	2023/12/18	12	2023	DICIEMBRE	18	LUNES
20231219	2023/12/19	12	2023	DICIEMBRE	19	MARTES
20231220	2023/12/20	12	2023	DICIEMBRE	20	MIERCOLES
20231221	2023/12/21	12	2023	DICIEMBRE	21	JUEVES
20231222	2023/12/22	12	2023	DICIEMBRE	22	VIERNES
20231223	2023/12/23	12	2023	DICIEMBRE	23	SABADO
20231224	2023/12/24	12	2023	DICIEMBRE	24	DOMINGO
20231225	2023/12/25	12	2023	DICIEMBRE	25	LUNES
20231226	2023/12/26	12	2023	DICIEMBRE	26	MARTES
20231227	2023/12/27	12	2023	DICIEMBRE	27	MIERCOLES
20231228	2023/12/28	12	2023	DICIEMBRE	28	JUEVES
20231229	2023/12/29	12	2023	DICIEMBRE	29	VIERNES
20231230	2023/12/30	12	2023	DICIEMBRE	30	SABADO
20231231	2023/12/31	12	2023	DICIEMBRE	31	DOMINGO
20240101	2024/01/01	1	2024	ENERO	1	LUNES
20240102	2024/01/02	1	2024	ENERO	2	MARTES
20240103	2024/01/03	1	2024	ENERO	3	MIERCOLES
20240104	2024/01/04	1	2024	ENERO	4	JUEVES
20240105	2024/01/05	1	2024	ENERO	5	VIERNES
20240106	2024/01/06	1	2024	ENERO	6	SABADO
20240107	2024/01/07	1	2024	ENERO	7	DOMINGO
20240108	2024/01/08	1	2024	ENERO	8	LUNES
20240109	2024/01/09	1	2024	ENERO	9	MARTES
20240110	2024/01/10	1	2024	ENERO	10	MIERCOLES
20240111	2024/01/11	1	2024	ENERO	11	JUEVES
20240112	2024/01/12	1	2024	ENERO	12	VIERNES
20240113	2024/01/13	1	2024	ENERO	13	SABADO
20240114	2024/01/14	1	2024	ENERO	14	DOMINGO
20240115	2024/01/15	1	2024	ENERO	15	LUNES
20240116	2024/01/16	1	2024	ENERO	16	MARTES
20240117	2024/01/17	1	2024	ENERO	17	MIERCOLES
20240118	2024/01/18	1	2024	ENERO	18	JUEVES
20240119	2024/01/19	1	2024	ENERO	19	VIERNES
20240120	2024/01/20	1	2024	ENERO	20	SABADO
20240121	2024/01/21	1	2024	ENERO	21	DOMINGO
20240122	2024/01/22	1	2024	ENERO	22	LUNES
20240123	2024/01/23	1	2024	ENERO	23	MARTES
20240124	2024/01/24	1	2024	ENERO	24	MIERCOLES
20240125	2024/01/25	1	2024	ENERO	25	JUEVES
20240126	2024/01/26	1	2024	ENERO	26	VIERNES
20240127	2024/01/27	1	2024	ENERO	27	SABADO
20240128	2024/01/28	1	2024	ENERO	28	DOMINGO
20240129	2024/01/29	1	2024	ENERO	29	LUNES
20240130	2024/01/30	1	2024	ENERO	30	MARTES
20240131	2024/01/31	1	2024	ENERO	31	MIERCOLES
20240201	2024/02/01	2	2024	FEBRERO	1	JUEVES
20240202	2024/02/02	2	2024	FEBRERO	2	VIERNES
20240203	2024/02/03	2	2024	FEBRERO	3	SABADO
20240204	2024/02/04	2	2024	FEBRERO	4	DOMINGO
20240205	2024/02/05	2	2024	FEBRERO	5	LUNES
20240206	2024/02/06	2	2024	FEBRERO	6	MARTES
20240207	2024/02/07	2	2024	FEBRERO	7	MIERCOLES
20240208	2024/02/08	2	2024	FEBRERO	8	JUEVES
20240209	2024/02/09	2	2024	FEBRERO	9	VIERNES
20240210	2024/02/10	2	2024	FEBRERO	10	SABADO
20240211	2024/02/11	2	2024	FEBRERO	11	DOMINGO
20240212	2024/02/12	2	2024	FEBRERO	12	LUNES
20240213	2024/02/13	2	2024	FEBRERO	13	MARTES
20240214	2024/02/14	2	2024	FEBRERO	14	MIERCOLES
20240215	2024/02/15	2	2024	FEBRERO	15	JUEVES
20240216	2024/02/16	2	2024	FEBRERO	16	VIERNES
20240217	2024/02/17	2	2024	FEBRERO	17	SABADO
20240218	2024/02/18	2	2024	FEBRERO	18	DOMINGO
20240219	2024/02/19	2	2024	FEBRERO	19	LUNES
20240220	2024/02/20	2	2024	FEBRERO	20	MARTES
20240221	2024/02/21	2	2024	FEBRERO	21	MIERCOLES
20240222	2024/02/22	2	2024	FEBRERO	22	JUEVES
20240223	2024/02/23	2	2024	FEBRERO	23	VIERNES
20240224	2024/02/24	2	2024	FEBRERO	24	SABADO
20240225	2024/02/25	2	2024	FEBRERO	25	DOMINGO
20240226	2024/02/26	2	2024	FEBRERO	26	LUNES
20240227	2024/02/27	2	2024	FEBRERO	27	MARTES
20240228	2024/02/28	2	2024	FEBRERO	28	MIERCOLES
20240229	2024/02/29	2	2024	FEBRERO	29	JUEVES
20240301	2024/03/01	3	2024	MARZO	1	VIERNES
20240302	2024/03/02	3	2024	MARZO	2	SABADO
20240303	2024/03/03	3	2024	MARZO	3	DOMINGO
20240304	2024/03/04	3	2024	MARZO	4	LUNES
20240305	2024/03/05	3	2024	MARZO	5	MARTES
20240306	2024/03/06	3	2024	MARZO	6	MIERCOLES
20240307	2024/03/07	3	2024	MARZO	7	JUEVES
20240308	2024/03/08	3	2024	MARZO	8	VIERNES
20240309	2024/03/09	3	2024	MARZO	9	SABADO
20240310	2024/03/10	3	2024	MARZO	10	DOMINGO
20240311	2024/03/11	3	2024	MARZO	11	LUNES
20240312	2024/03/12	3	2024	MARZO	12	MARTES
20240313	2024/03/13	3	2024	MARZO	13	MIERCOLES
20240314	2024/03/14	3	2024	MARZO	14	JUEVES
20240315	2024/03/15	3	2024	MARZO	15	VIERNES
20240316	2024/03/16	3	2024	MARZO	16	SABADO
20240317	2024/03/17	3	2024	MARZO	17	DOMINGO
20240318	2024/03/18	3	2024	MARZO	18	LUNES
20240319	2024/03/19	3	2024	MARZO	19	MARTES
20240320	2024/03/20	3	2024	MARZO	20	MIERCOLES
20240321	2024/03/21	3	2024	MARZO	21	JUEVES
20240322	2024/03/22	3	2024	MARZO	22	VIERNES
20240323	2024/03/23	3	2024	MARZO	23	SABADO
20240324	2024/03/24	3	2024	MARZO	24	DOMINGO
20240325	2024/03/25	3	2024	MARZO	25	LUNES
20240326	2024/03/26	3	2024	MARZO	26	MARTES
20240327	2024/03/27	3	2024	MARZO	27	MIERCOLES
20240328	2024/03/28	3	2024	MARZO	28	JUEVES
20240329	2024/03/29	3	2024	MARZO	29	VIERNES
20240330	2024/03/30	3	2024	MARZO	30	SABADO
20240331	2024/03/31	3	2024	MARZO	31	DOMINGO
20240401	2024/04/01	4	2024	ABRIL	1	LUNES
20240402	2024/04/02	4	2024	ABRIL	2	MARTES
20240403	2024/04/03	4	2024	ABRIL	3	MIERCOLES
20240404	2024/04/04	4	2024	ABRIL	4	JUEVES
20240405	2024/04/05	4	2024	ABRIL	5	VIERNES
20240406	2024/04/06	4	2024	ABRIL	6	SABADO
20240407	2024/04/07	4	2024	ABRIL	7	DOMINGO
20240408	2024/04/08	4	2024	ABRIL	8	LUNES
20240409	2024/04/09	4	2024	ABRIL	9	MARTES
20240410	2024/04/10	4	2024	ABRIL	10	MIERCOLES
20240411	2024/04/11	4	2024	ABRIL	11	JUEVES
20240412	2024/04/12	4	2024	ABRIL	12	VIERNES
20240413	2024/04/13	4	2024	ABRIL	13	SABADO
20240414	2024/04/14	4	2024	ABRIL	14	DOMINGO
20240415	2024/04/15	4	2024	ABRIL	15	LUNES
20240416	2024/04/16	4	2024	ABRIL	16	MARTES
20240417	2024/04/17	4	2024	ABRIL	17	MIERCOLES
20240418	2024/04/18	4	2024	ABRIL	18	JUEVES
20240419	2024/04/19	4	2024	ABRIL	19	VIERNES
20240420	2024/04/20	4	2024	ABRIL	20	SABADO
20240421	2024/04/21	4	2024	ABRIL	21	DOMINGO
20240422	2024/04/22	4	2024	ABRIL	22	LUNES
20240423	2024/04/23	4	2024	ABRIL	23	MARTES
20240424	2024/04/24	4	2024	ABRIL	24	MIERCOLES
20240425	2024/04/25	4	2024	ABRIL	25	JUEVES
20240426	2024/04/26	4	2024	ABRIL	26	VIERNES
20240427	2024/04/27	4	2024	ABRIL	27	SABADO
20240428	2024/04/28	4	2024	ABRIL	28	DOMINGO
20240429	2024/04/29	4	2024	ABRIL	29	LUNES
20240430	2024/04/30	4	2024	ABRIL	30	MARTES
20240501	2024/05/01	5	2024	MAYO	1	MIERCOLES
20240502	2024/05/02	5	2024	MAYO	2	JUEVES
20240503	2024/05/03	5	2024	MAYO	3	VIERNES
20240504	2024/05/04	5	2024	MAYO	4	SABADO
20240505	2024/05/05	5	2024	MAYO	5	DOMINGO
20240506	2024/05/06	5	2024	MAYO	6	LUNES
20240507	2024/05/07	5	2024	MAYO	7	MARTES
20240508	2024/05/08	5	2024	MAYO	8	MIERCOLES
20240509	2024/05/09	5	2024	MAYO	9	JUEVES
20240510	2024/05/10	5	2024	MAYO	10	VIERNES
20240511	2024/05/11	5	2024	MAYO	11	SABADO
20240512	2024/05/12	5	2024	MAYO	12	DOMINGO
20240513	2024/05/13	5	2024	MAYO	13	LUNES
20240514	2024/05/14	5	2024	MAYO	14	MARTES
20240515	2024/05/15	5	2024	MAYO	15	MIERCOLES
20240516	2024/05/16	5	2024	MAYO	16	JUEVES
20240517	2024/05/17	5	2024	MAYO	17	VIERNES
20240518	2024/05/18	5	2024	MAYO	18	SABADO
20240519	2024/05/19	5	2024	MAYO	19	DOMINGO
20240520	2024/05/20	5	2024	MAYO	20	LUNES
20240521	2024/05/21	5	2024	MAYO	21	MARTES
20240522	2024/05/22	5	2024	MAYO	22	MIERCOLES
20240523	2024/05/23	5	2024	MAYO	23	JUEVES
20240524	2024/05/24	5	2024	MAYO	24	VIERNES
20240525	2024/05/25	5	2024	MAYO	25	SABADO
20240526	2024/05/26	5	2024	MAYO	26	DOMINGO
20240527	2024/05/27	5	2024	MAYO	27	LUNES
20240528	2024/05/28	5	2024	MAYO	28	MARTES
20240529	2024/05/29	5	2024	MAYO	29	MIERCOLES
20240530	2024/05/30	5	2024	MAYO	30	JUEVES
20240531	2024/05/31	5	2024	MAYO	31	VIERNES
20240601	2024/06/01	6	2024	JUNIO	1	SABADO
20240602	2024/06/02	6	2024	JUNIO	2	DOMINGO
20240603	2024/06/03	6	2024	JUNIO	3	LUNES
20240604	2024/06/04	6	2024	JUNIO	4	MARTES
20240605	2024/06/05	6	2024	JUNIO	5	MIERCOLES
20240606	2024/06/06	6	2024	JUNIO	6	JUEVES
20240607	2024/06/07	6	2024	JUNIO	7	VIERNES
20240608	2024/06/08	6	2024	JUNIO	8	SABADO
20240609	2024/06/09	6	2024	JUNIO	9	DOMINGO
20240610	2024/06/10	6	2024	JUNIO	10	LUNES
20240611	2024/06/11	6	2024	JUNIO	11	MARTES
20240612	2024/06/12	6	2024	JUNIO	12	MIERCOLES
20240613	2024/06/13	6	2024	JUNIO	13	JUEVES
20240614	2024/06/14	6	2024	JUNIO	14	VIERNES
20240615	2024/06/15	6	2024	JUNIO	15	SABADO
20240616	2024/06/16	6	2024	JUNIO	16	DOMINGO
20240617	2024/06/17	6	2024	JUNIO	17	LUNES
20240618	2024/06/18	6	2024	JUNIO	18	MARTES
20240619	2024/06/19	6	2024	JUNIO	19	MIERCOLES
20240620	2024/06/20	6	2024	JUNIO	20	JUEVES
20240621	2024/06/21	6	2024	JUNIO	21	VIERNES
20240622	2024/06/22	6	2024	JUNIO	22	SABADO
20240623	2024/06/23	6	2024	JUNIO	23	DOMINGO
20240624	2024/06/24	6	2024	JUNIO	24	LUNES
20240625	2024/06/25	6	2024	JUNIO	25	MARTES
20240626	2024/06/26	6	2024	JUNIO	26	MIERCOLES
20240627	2024/06/27	6	2024	JUNIO	27	JUEVES
20240628	2024/06/28	6	2024	JUNIO	28	VIERNES
20240629	2024/06/29	6	2024	JUNIO	29	SABADO
20240630	2024/06/30	6	2024	JUNIO	30	DOMINGO
20240701	2024/07/01	7	2024	JULIO	1	LUNES
20240702	2024/07/02	7	2024	JULIO	2	MARTES
20240703	2024/07/03	7	2024	JULIO	3	MIERCOLES
20240704	2024/07/04	7	2024	JULIO	4	JUEVES
20240705	2024/07/05	7	2024	JULIO	5	VIERNES
20240706	2024/07/06	7	2024	JULIO	6	SABADO
20240707	2024/07/07	7	2024	JULIO	7	DOMINGO
20240708	2024/07/08	7	2024	JULIO	8	LUNES
20240709	2024/07/09	7	2024	JULIO	9	MARTES
20240710	2024/07/10	7	2024	JULIO	10	MIERCOLES
20240711	2024/07/11	7	2024	JULIO	11	JUEVES
20240712	2024/07/12	7	2024	JULIO	12	VIERNES
20240713	2024/07/13	7	2024	JULIO	13	SABADO
20240714	2024/07/14	7	2024	JULIO	14	DOMINGO
20240715	2024/07/15	7	2024	JULIO	15	LUNES
20240716	2024/07/16	7	2024	JULIO	16	MARTES
20240717	2024/07/17	7	2024	JULIO	17	MIERCOLES
20240718	2024/07/18	7	2024	JULIO	18	JUEVES
20240719	2024/07/19	7	2024	JULIO	19	VIERNES
20240720	2024/07/20	7	2024	JULIO	20	SABADO
20240721	2024/07/21	7	2024	JULIO	21	DOMINGO
20240722	2024/07/22	7	2024	JULIO	22	LUNES
20240723	2024/07/23	7	2024	JULIO	23	MARTES
20240724	2024/07/24	7	2024	JULIO	24	MIERCOLES
20240725	2024/07/25	7	2024	JULIO	25	JUEVES
20240726	2024/07/26	7	2024	JULIO	26	VIERNES
20240727	2024/07/27	7	2024	JULIO	27	SABADO
20240728	2024/07/28	7	2024	JULIO	28	DOMINGO
20240729	2024/07/29	7	2024	JULIO	29	LUNES
20240730	2024/07/30	7	2024	JULIO	30	MARTES
20240731	2024/07/31	7	2024	JULIO	31	MIERCOLES
20240801	2024/08/01	8	2024	AGOSTO	1	JUEVES
20240802	2024/08/02	8	2024	AGOSTO	2	VIERNES
20240803	2024/08/03	8	2024	AGOSTO	3	SABADO
20240804	2024/08/04	8	2024	AGOSTO	4	DOMINGO
20240805	2024/08/05	8	2024	AGOSTO	5	LUNES
20240806	2024/08/06	8	2024	AGOSTO	6	MARTES
20240807	2024/08/07	8	2024	AGOSTO	7	MIERCOLES
20240808	2024/08/08	8	2024	AGOSTO	8	JUEVES
20240809	2024/08/09	8	2024	AGOSTO	9	VIERNES
20240810	2024/08/10	8	2024	AGOSTO	10	SABADO
20240811	2024/08/11	8	2024	AGOSTO	11	DOMINGO
20240812	2024/08/12	8	2024	AGOSTO	12	LUNES
20240813	2024/08/13	8	2024	AGOSTO	13	MARTES
20240814	2024/08/14	8	2024	AGOSTO	14	MIERCOLES
20240815	2024/08/15	8	2024	AGOSTO	15	JUEVES
20240816	2024/08/16	8	2024	AGOSTO	16	VIERNES
20240817	2024/08/17	8	2024	AGOSTO	17	SABADO
20240818	2024/08/18	8	2024	AGOSTO	18	DOMINGO
20240819	2024/08/19	8	2024	AGOSTO	19	LUNES
20240820	2024/08/20	8	2024	AGOSTO	20	MARTES
20240821	2024/08/21	8	2024	AGOSTO	21	MIERCOLES
20240822	2024/08/22	8	2024	AGOSTO	22	JUEVES
20240823	2024/08/23	8	2024	AGOSTO	23	VIERNES
20240824	2024/08/24	8	2024	AGOSTO	24	SABADO
20240825	2024/08/25	8	2024	AGOSTO	25	DOMINGO
20240826	2024/08/26	8	2024	AGOSTO	26	LUNES
20240827	2024/08/27	8	2024	AGOSTO	27	MARTES
20240828	2024/08/28	8	2024	AGOSTO	28	MIERCOLES
20240829	2024/08/29	8	2024	AGOSTO	29	JUEVES
20240830	2024/08/30	8	2024	AGOSTO	30	VIERNES
20240831	2024/08/31	8	2024	AGOSTO	31	SABADO
20240901	2024/09/01	9	2024	SEPTIEMBRE	1	DOMINGO
20240902	2024/09/02	9	2024	SEPTIEMBRE	2	LUNES
20240903	2024/09/03	9	2024	SEPTIEMBRE	3	MARTES
20240904	2024/09/04	9	2024	SEPTIEMBRE	4	MIERCOLES
20240905	2024/09/05	9	2024	SEPTIEMBRE	5	JUEVES
20240906	2024/09/06	9	2024	SEPTIEMBRE	6	VIERNES
20240907	2024/09/07	9	2024	SEPTIEMBRE	7	SABADO
20240908	2024/09/08	9	2024	SEPTIEMBRE	8	DOMINGO
20240909	2024/09/09	9	2024	SEPTIEMBRE	9	LUNES
20240910	2024/09/10	9	2024	SEPTIEMBRE	10	MARTES
20240911	2024/09/11	9	2024	SEPTIEMBRE	11	MIERCOLES
20240912	2024/09/12	9	2024	SEPTIEMBRE	12	JUEVES
20240913	2024/09/13	9	2024	SEPTIEMBRE	13	VIERNES
20240914	2024/09/14	9	2024	SEPTIEMBRE	14	SABADO
20240915	2024/09/15	9	2024	SEPTIEMBRE	15	DOMINGO
20240916	2024/09/16	9	2024	SEPTIEMBRE	16	LUNES
20240917	2024/09/17	9	2024	SEPTIEMBRE	17	MARTES
20240918	2024/09/18	9	2024	SEPTIEMBRE	18	MIERCOLES
20240919	2024/09/19	9	2024	SEPTIEMBRE	19	JUEVES
20240920	2024/09/20	9	2024	SEPTIEMBRE	20	VIERNES
20240921	2024/09/21	9	2024	SEPTIEMBRE	21	SABADO
20240922	2024/09/22	9	2024	SEPTIEMBRE	22	DOMINGO
20240923	2024/09/23	9	2024	SEPTIEMBRE	23	LUNES
20240924	2024/09/24	9	2024	SEPTIEMBRE	24	MARTES
20240925	2024/09/25	9	2024	SEPTIEMBRE	25	MIERCOLES
20240926	2024/09/26	9	2024	SEPTIEMBRE	26	JUEVES
20240927	2024/09/27	9	2024	SEPTIEMBRE	27	VIERNES
20240928	2024/09/28	9	2024	SEPTIEMBRE	28	SABADO
20240929	2024/09/29	9	2024	SEPTIEMBRE	29	DOMINGO
20240930	2024/09/30	9	2024	SEPTIEMBRE	30	LUNES
20241001	2024/10/01	10	2024	OCTUBRE	1	MARTES
20241002	2024/10/02	10	2024	OCTUBRE	2	MIERCOLES
20241003	2024/10/03	10	2024	OCTUBRE	3	JUEVES
20241004	2024/10/04	10	2024	OCTUBRE	4	VIERNES
20241005	2024/10/05	10	2024	OCTUBRE	5	SABADO
20241006	2024/10/06	10	2024	OCTUBRE	6	DOMINGO
20241007	2024/10/07	10	2024	OCTUBRE	7	LUNES
20241008	2024/10/08	10	2024	OCTUBRE	8	MARTES
20241009	2024/10/09	10	2024	OCTUBRE	9	MIERCOLES
20241010	2024/10/10	10	2024	OCTUBRE	10	JUEVES
20241011	2024/10/11	10	2024	OCTUBRE	11	VIERNES
20241012	2024/10/12	10	2024	OCTUBRE	12	SABADO
20241013	2024/10/13	10	2024	OCTUBRE	13	DOMINGO
20241014	2024/10/14	10	2024	OCTUBRE	14	LUNES
20241015	2024/10/15	10	2024	OCTUBRE	15	MARTES
20241016	2024/10/16	10	2024	OCTUBRE	16	MIERCOLES
20241017	2024/10/17	10	2024	OCTUBRE	17	JUEVES
20241018	2024/10/18	10	2024	OCTUBRE	18	VIERNES
20241019	2024/10/19	10	2024	OCTUBRE	19	SABADO
20241020	2024/10/20	10	2024	OCTUBRE	20	DOMINGO
20241021	2024/10/21	10	2024	OCTUBRE	21	LUNES
20241022	2024/10/22	10	2024	OCTUBRE	22	MARTES
20241023	2024/10/23	10	2024	OCTUBRE	23	MIERCOLES
20241024	2024/10/24	10	2024	OCTUBRE	24	JUEVES
20241025	2024/10/25	10	2024	OCTUBRE	25	VIERNES
20241026	2024/10/26	10	2024	OCTUBRE	26	SABADO
20241027	2024/10/27	10	2024	OCTUBRE	27	DOMINGO
20241028	2024/10/28	10	2024	OCTUBRE	28	LUNES
20241029	2024/10/29	10	2024	OCTUBRE	29	MARTES
20241030	2024/10/30	10	2024	OCTUBRE	30	MIERCOLES
20241031	2024/10/31	10	2024	OCTUBRE	31	JUEVES
20241101	2024/11/01	11	2024	NOVIEMBRE	1	VIERNES
20241102	2024/11/02	11	2024	NOVIEMBRE	2	SABADO
20241103	2024/11/03	11	2024	NOVIEMBRE	3	DOMINGO
20241104	2024/11/04	11	2024	NOVIEMBRE	4	LUNES
20241105	2024/11/05	11	2024	NOVIEMBRE	5	MARTES
20241106	2024/11/06	11	2024	NOVIEMBRE	6	MIERCOLES
20241107	2024/11/07	11	2024	NOVIEMBRE	7	JUEVES
20241108	2024/11/08	11	2024	NOVIEMBRE	8	VIERNES
20241109	2024/11/09	11	2024	NOVIEMBRE	9	SABADO
20241110	2024/11/10	11	2024	NOVIEMBRE	10	DOMINGO
20241111	2024/11/11	11	2024	NOVIEMBRE	11	LUNES
20241112	2024/11/12	11	2024	NOVIEMBRE	12	MARTES
20241113	2024/11/13	11	2024	NOVIEMBRE	13	MIERCOLES
20241114	2024/11/14	11	2024	NOVIEMBRE	14	JUEVES
20241115	2024/11/15	11	2024	NOVIEMBRE	15	VIERNES
20241116	2024/11/16	11	2024	NOVIEMBRE	16	SABADO
20241117	2024/11/17	11	2024	NOVIEMBRE	17	DOMINGO
20241118	2024/11/18	11	2024	NOVIEMBRE	18	LUNES
20241119	2024/11/19	11	2024	NOVIEMBRE	19	MARTES
20241120	2024/11/20	11	2024	NOVIEMBRE	20	MIERCOLES
20241121	2024/11/21	11	2024	NOVIEMBRE	21	JUEVES
20241122	2024/11/22	11	2024	NOVIEMBRE	22	VIERNES
20241123	2024/11/23	11	2024	NOVIEMBRE	23	SABADO
20241124	2024/11/24	11	2024	NOVIEMBRE	24	DOMINGO
20241125	2024/11/25	11	2024	NOVIEMBRE	25	LUNES
20241126	2024/11/26	11	2024	NOVIEMBRE	26	MARTES
20241127	2024/11/27	11	2024	NOVIEMBRE	27	MIERCOLES
20241128	2024/11/28	11	2024	NOVIEMBRE	28	JUEVES
20241129	2024/11/29	11	2024	NOVIEMBRE	29	VIERNES
20241130	2024/11/30	11	2024	NOVIEMBRE	30	SABADO
20241201	2024/12/01	12	2024	DICIEMBRE	1	DOMINGO
20241202	2024/12/02	12	2024	DICIEMBRE	2	LUNES
20241203	2024/12/03	12	2024	DICIEMBRE	3	MARTES
20241204	2024/12/04	12	2024	DICIEMBRE	4	MIERCOLES
20241205	2024/12/05	12	2024	DICIEMBRE	5	JUEVES
20241206	2024/12/06	12	2024	DICIEMBRE	6	VIERNES
20241207	2024/12/07	12	2024	DICIEMBRE	7	SABADO
20241208	2024/12/08	12	2024	DICIEMBRE	8	DOMINGO
20241209	2024/12/09	12	2024	DICIEMBRE	9	LUNES
20241210	2024/12/10	12	2024	DICIEMBRE	10	MARTES
20241211	2024/12/11	12	2024	DICIEMBRE	11	MIERCOLES
20241212	2024/12/12	12	2024	DICIEMBRE	12	JUEVES
20241213	2024/12/13	12	2024	DICIEMBRE	13	VIERNES
20241214	2024/12/14	12	2024	DICIEMBRE	14	SABADO
20241215	2024/12/15	12	2024	DICIEMBRE	15	DOMINGO
20241216	2024/12/16	12	2024	DICIEMBRE	16	LUNES
20241217	2024/12/17	12	2024	DICIEMBRE	17	MARTES
20241218	2024/12/18	12	2024	DICIEMBRE	18	MIERCOLES
20241219	2024/12/19	12	2024	DICIEMBRE	19	JUEVES
20241220	2024/12/20	12	2024	DICIEMBRE	20	VIERNES
20241221	2024/12/21	12	2024	DICIEMBRE	21	SABADO
20241222	2024/12/22	12	2024	DICIEMBRE	22	DOMINGO
20241223	2024/12/23	12	2024	DICIEMBRE	23	LUNES
20241224	2024/12/24	12	2024	DICIEMBRE	24	MARTES
20241225	2024/12/25	12	2024	DICIEMBRE	25	MIERCOLES
20241226	2024/12/26	12	2024	DICIEMBRE	26	JUEVES
20241227	2024/12/27	12	2024	DICIEMBRE	27	VIERNES
20241228	2024/12/28	12	2024	DICIEMBRE	28	SABADO
